level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp,TEMP_180,TEMP_30,DEWP_180,DEWP_30,STP_180,STP_30,VISIB_180,VISIB_30,WDSP_180,WDSP_30,MXSPD_180,MXSPD_30,MAX_180,MAX_30,MIN_180,MIN_30,PRCP_180,PRCP_30,SNDP_180,SNDP_30,delta
28.5,41.4,31.3,870.9,9.1,6.0,14.0,54.0,35.1,0.4,999.9,16,15566940,38.2,52.6,27.1,37.3,872.2,869.3,9.1,9.8,6.5,7.1,13.7,15.6,48.2,64.2,29.5,41.2,0.1,0.1,667.3,999.9,-0.10000000000000142
28.5,49.5,25.1,872.4,10.0,6.6,9.9,64.0,35.1,0.02,999.9,0,15567804,38.2,52.4,27.1,37.5,872.1,869.2,9.0,9.7,6.5,7.2,13.7,15.8,48.2,64.0,29.5,41.3,0.1,0.1,667.3,999.9,0.0
28.5,56.3,26.7,871.2,10.0,6.7,13.0,68.0,39.9,0.0,999.9,0,15568668,38.2,52.3,27.0,37.1,872.1,869.4,9.0,9.7,6.5,7.1,13.6,15.5,48.2,64.2,29.5,41.2,0.1,0.1,667.3,999.9,0.0
28.5,59.8,29.7,869.1,10.0,6.8,12.0,73.9,44.1,0.0,999.9,0,15569532,38.2,52.6,27.0,36.6,872.1,869.5,9.0,9.7,6.5,7.2,13.6,15.4,48.3,64.6,29.5,41.1,0.1,0.1,667.3,999.9,0.0
28.5,65.2,33.9,865.1,10.0,7.8,13.0,77.0,46.0,0.0,999.9,0,15570396,38.3,52.9,27.0,36.3,872.1,869.5,9.0,9.7,6.5,7.2,13.7,15.3,48.4,64.8,29.5,41.1,0.1,0.1,667.3,999.9,0.0
28.5,63.3,39.1,864.8,9.8,8.2,20.0,77.0,53.1,0.0,999.9,16,15571260,38.4,53.1,27.1,36.3,872.1,869.5,9.0,9.7,6.5,7.2,13.7,15.2,48.5,65.2,29.6,41.2,0.1,0.1,667.3,999.9,0.0
28.6,57.7,40.5,866.2,9.7,8.5,22.9,77.0,50.0,0.0,999.9,18,15572124,38.5,53.5,27.2,36.3,872.0,869.3,9.0,9.7,6.5,7.2,13.7,15.3,48.7,65.6,29.7,41.5,0.1,0.1,667.3,999.9,0.10000000000000142
28.7,55.2,42.0,867.4,9.9,7.2,19.0,64.0,48.0,0.18,999.9,16,15572988,38.7,53.7,27.3,36.5,872.0,869.0,9.0,9.7,6.5,7.2,13.8,15.5,48.8,65.9,29.8,41.7,0.1,0.1,667.3,999.9,0.09999999999999787
28.6,53.4,34.0,868.0,10.0,7.2,21.0,64.0,42.1,0.0,999.9,16,15573852,38.8,53.6,27.4,36.7,871.9,868.8,9.0,9.7,6.6,7.2,13.8,15.7,48.9,65.7,30.0,41.9,0.1,0.1,667.3,999.9,-0.09999999999999787
28.6,54.7,30.7,868.6,10.0,5.8,11.1,66.9,42.1,0.0,999.9,0,15574716,38.9,53.5,27.5,36.5,871.8,868.8,9.0,9.7,6.6,7.2,13.9,15.7,49.0,65.4,30.0,41.9,0.1,0.1,667.3,999.9,0.0
28.6,59.0,32.9,870.2,10.0,6.4,12.0,73.0,42.1,0.0,999.9,0,15575580,39.0,53.9,27.6,36.3,871.8,868.9,9.0,9.8,6.6,6.9,13.9,15.2,49.1,66.1,30.1,42.1,0.1,0.1,667.3,999.9,0.0
28.6,63.5,33.9,869.5,10.0,6.5,13.0,79.0,46.0,0.0,999.9,0,15576444,39.1,54.5,27.7,36.4,871.7,869.0,9.0,9.8,6.6,6.7,13.9,15.0,49.3,66.9,30.2,42.3,0.1,0.1,667.3,999.9,0.0
28.6,69.8,34.6,868.6,10.0,7.0,14.0,84.9,50.0,0.0,999.9,0,15577308,39.3,55.2,27.8,36.4,871.6,869.1,9.0,9.8,6.6,6.7,13.9,14.9,49.5,67.9,30.4,42.8,0.1,0.1,667.3,999.9,0.0
28.6,71.9,42.0,869.2,10.0,7.0,15.0,84.9,57.0,0.0,999.9,18,15578172,39.5,56.1,27.9,36.4,871.5,869.0,9.0,9.8,6.6,6.8,14.0,14.8,49.7,68.9,30.5,43.3,0.1,0.1,667.3,999.9,0.0
28.5,74.2,37.7,866.9,10.0,12.1,22.0,82.0,60.1,0.0,999.9,0,15579036,39.7,56.8,28.0,36.8,871.5,869.1,9.0,9.8,6.6,6.7,14.0,14.8,49.9,69.7,30.7,44.1,0.1,0.1,667.3,999.9,-0.10000000000000142
28.4,72.1,38.6,861.4,10.0,12.2,24.1,82.0,64.0,0.0,999.9,0,15579900,39.9,57.6,28.0,36.6,871.4,869.2,9.0,9.9,6.7,6.9,14.1,15.1,50.0,70.4,30.9,44.6,0.1,0.1,667.3,999.9,-0.10000000000000142
28.7,51.5,41.3,862.5,9.2,8.8,20.0,78.1,45.0,0.24,999.9,16,15580764,40.1,58.4,28.1,36.4,871.4,869.2,9.0,9.9,6.7,7.1,14.2,15.5,50.2,71.3,31.1,45.3,0.1,0.1,667.3,999.9,0.3000000000000007
28.6,47.9,40.3,867.4,8.6,5.3,11.1,57.0,43.0,0.91,999.9,22,15581628,40.2,58.6,28.2,36.6,871.3,868.8,9.0,9.9,6.8,7.2,14.3,15.9,50.4,72.0,31.2,45.6,0.1,0.1,667.3,999.9,-0.09999999999999787
28.5,55.4,38.5,862.0,10.0,9.1,24.1,63.0,43.0,0.09,999.9,16,15582492,40.3,58.4,28.3,36.7,871.2,868.4,9.0,9.8,6.8,7.3,14.3,15.9,50.4,71.7,31.3,45.7,0.1,0.1,667.3,999.9,-0.10000000000000142
28.6,51.1,36.7,859.9,10.0,9.7,22.9,63.0,45.0,0.0,999.9,0,15583356,40.4,58.3,28.4,36.8,871.1,867.9,9.0,9.8,6.8,7.4,14.4,16.4,50.5,71.3,31.4,45.8,0.1,0.1,667.3,999.9,0.10000000000000142
28.7,50.6,39.6,860.3,9.2,8.0,18.1,59.0,44.1,0.0,999.9,18,15584220,40.5,57.8,28.5,36.7,871.0,867.8,9.0,9.8,6.8,7.4,14.5,16.6,50.6,70.9,31.5,45.8,0.1,0.1,667.3,999.9,0.09999999999999787
28.6,46.8,41.4,859.7,9.4,4.0,11.1,54.0,42.8,0.63,999.9,16,15585084,40.6,57.6,28.5,36.5,871.0,867.6,9.0,9.8,6.8,7.4,14.5,16.7,50.7,70.3,31.6,45.6,0.1,0.1,667.3,999.9,-0.09999999999999787
28.6,50.4,38.5,862.3,9.5,9.4,20.0,57.0,43.0,0.27,999.9,18,15585948,40.6,57.4,28.6,36.3,870.9,867.2,9.0,9.8,6.8,7.4,14.4,16.6,50.7,70.0,31.7,45.4,0.1,0.1,667.3,999.9,0.0
28.6,49.8,41.8,868.3,10.0,8.4,13.0,61.0,45.0,0.19,999.9,16,15586812,40.6,57.3,28.6,36.2,870.9,866.8,9.0,9.8,6.8,7.5,14.4,16.8,50.7,69.7,31.8,45.7,0.1,0.1,672.8,999.9,0.0
28.7,58.6,40.8,867.0,10.0,9.8,22.0,73.0,46.0,0.04,999.9,16,15587676,40.7,57.0,28.7,36.3,870.9,866.7,9.0,9.8,6.8,7.6,14.4,16.8,50.8,69.3,31.9,45.7,0.1,0.1,672.8,999.9,0.09999999999999787
28.7,60.5,40.5,863.9,10.0,9.9,22.0,75.9,48.0,0.0,999.9,18,15588540,40.9,56.9,28.8,36.1,870.8,866.5,9.0,9.8,6.9,7.7,14.5,17.0,50.9,69.4,32.0,45.6,0.1,0.1,672.8,999.9,0.0
28.7,57.9,41.0,863.2,9.3,8.5,15.0,75.9,46.9,0.25,999.9,16,15589404,41.0,56.7,28.9,35.9,870.7,866.3,9.0,9.8,6.9,7.8,14.5,17.2,51.1,69.4,32.1,45.5,0.1,0.1,672.8,999.9,0.0
28.8,54.4,45.3,865.1,9.0,5.2,8.9,63.0,46.9,0.25,999.9,16,15590268,41.1,56.8,28.9,36.1,870.7,866.1,9.0,9.8,6.9,7.9,14.6,16.9,51.3,69.5,32.2,45.6,0.1,0.1,672.8,999.9,0.10000000000000142
28.8,58.2,46.5,868.9,10.0,4.4,13.0,68.0,48.9,0.41,999.9,18,15591132,41.2,56.7,29.0,36.5,870.7,866.1,9.1,9.7,6.9,7.7,14.5,16.6,51.4,69.2,32.3,45.7,0.1,0.1,672.8,999.9,0.0
28.8,61.4,43.7,870.2,10.0,5.5,8.9,75.0,48.9,0.11,999.9,16,15591996,41.3,57.0,29.1,37.2,870.7,866.1,9.1,9.7,6.9,7.6,14.5,16.5,51.5,69.4,32.4,46.0,0.1,0.1,672.8,999.9,0.0
28.8,63.5,48.5,871.8,9.8,6.8,22.0,75.9,51.1,0.18,999.9,18,15592860,41.5,57.4,29.1,37.6,870.8,866.3,9.1,9.8,6.9,7.6,14.5,16.2,51.7,69.8,32.5,46.4,0.1,0.1,672.8,999.9,0.0
28.8,65.7,48.6,870.7,10.0,8.0,17.1,79.0,54.0,0.01,999.9,18,15593724,41.6,58.1,29.3,38.2,870.8,866.4,9.1,9.8,6.9,7.6,14.5,16.5,51.9,70.5,32.6,46.9,0.1,0.1,678.3,999.9,0.0
28.8,65.7,49.4,868.5,10.0,7.9,21.0,79.0,55.0,0.0,999.9,18,15594588,41.8,58.7,29.4,39.0,870.8,866.3,9.1,9.8,6.9,7.7,14.5,16.7,52.1,71.0,32.8,47.5,0.1,0.1,683.9,999.9,0.0
28.8,65.8,46.3,869.5,10.0,7.0,22.9,79.0,53.1,0.0,999.9,18,15595452,42.1,59.0,29.6,39.7,870.7,866.2,9.1,9.8,6.9,7.7,14.6,17.0,52.4,71.4,33.0,48.0,0.1,0.1,689.4,999.9,0.0
28.8,70.3,46.5,870.9,10.0,6.4,12.0,82.0,53.1,0.0,999.9,0,15596316,42.3,59.2,29.7,40.3,870.7,866.2,9.1,9.8,7.0,7.7,14.7,17.3,52.6,71.6,33.1,48.3,0.1,0.1,695.0,999.9,0.0
28.8,72.9,48.5,871.4,10.0,5.8,11.1,84.0,57.0,0.0,999.9,0,15597180,42.5,59.3,29.8,40.7,870.7,866.4,9.1,9.8,7.0,7.7,14.7,17.3,52.9,71.8,33.3,48.6,0.1,0.1,700.5,999.9,0.0
28.7,73.4,46.9,868.6,10.0,10.3,22.0,86.0,64.0,0.0,999.9,18,15598044,42.8,59.7,30.0,41.0,870.6,866.7,9.2,9.8,7.0,7.6,14.7,17.0,53.2,72.0,33.5,48.7,0.1,0.1,706.1,999.9,-0.10000000000000142
29.1,72.0,51.8,864.0,10.0,8.3,21.0,88.0,61.0,0.1,999.9,18,15598908,43.0,60.2,30.1,41.2,870.6,866.7,9.2,9.8,7.0,7.7,14.8,17.0,53.4,72.3,33.7,49.2,0.1,0.1,711.6,999.9,0.40000000000000213
28.9,54.6,35.4,873.6,10.0,12.7,32.1,84.0,46.0,0.01,999.9,0,15599772,43.2,60.7,30.2,41.6,870.5,866.6,9.2,9.8,7.1,7.7,14.9,17.0,53.7,73.1,33.9,49.6,0.1,0.1,717.2,999.9,-0.20000000000000284
28.9,56.2,30.6,882.6,10.0,5.6,9.9,69.1,43.0,0.0,999.9,0,15600636,43.3,60.8,30.2,41.6,870.4,866.8,9.2,9.8,7.1,7.9,15.0,17.4,54.0,73.8,34.0,49.7,0.1,0.1,717.2,999.9,0.0
28.9,63.2,35.5,880.6,10.0,5.8,12.0,78.1,43.0,0.0,999.9,0,15601500,43.4,60.8,30.3,41.6,870.5,867.3,9.3,9.8,7.1,7.9,15.0,17.4,54.2,73.8,34.0,49.8,0.1,0.1,717.2,999.9,0.0
28.9,68.5,39.3,877.8,10.0,6.4,11.1,82.0,50.0,0.0,999.9,0,15602364,43.6,61.0,30.3,41.7,870.5,867.6,9.3,9.8,7.1,7.8,14.9,17.4,54.4,74.0,34.1,49.8,0.1,0.1,722.7,999.9,0.0
28.9,73.2,46.4,875.7,10.0,5.1,8.9,86.0,55.9,0.0,999.9,0,15603228,43.8,61.1,30.4,41.9,870.5,867.9,9.3,9.8,7.1,7.8,14.9,17.3,54.6,74.1,34.3,49.9,0.1,0.1,722.7,999.9,0.0
28.9,75.8,47.9,870.3,10.0,5.7,12.0,88.0,57.9,0.0,999.9,0,15604092,44.1,61.3,30.6,42.3,870.4,868.1,9.3,9.8,7.2,7.8,14.9,17.1,54.9,74.1,34.5,50.1,0.1,0.1,722.7,999.9,0.0
28.9,71.8,51.9,868.6,9.8,6.1,15.9,88.0,62.1,0.01,999.9,18,15604956,44.3,61.4,30.7,42.5,870.4,868.2,9.3,9.8,7.2,7.7,14.9,17.0,55.1,74.2,34.6,50.2,0.1,0.1,722.7,999.9,0.0
28.9,73.9,49.0,869.1,10.0,6.0,9.9,88.0,62.1,0.0,999.9,0,15605820,44.5,61.3,30.8,42.9,870.3,868.2,9.3,9.8,7.2,7.5,15.0,16.8,55.4,74.4,34.8,50.2,0.1,0.1,722.7,999.9,0.0
28.9,74.7,46.2,868.5,10.0,5.7,9.9,88.0,62.1,0.0,999.9,0,15606684,44.8,61.4,30.9,43.3,870.3,868.5,9.3,9.8,7.2,7.3,15.0,16.4,55.6,74.6,35.0,50.2,0.1,0.1,722.7,999.9,0.0
28.9,73.2,49.8,868.9,9.9,6.1,13.0,84.9,62.1,0.0,999.9,0,15607548,45.0,62.1,31.0,43.4,870.3,868.7,9.3,9.8,7.2,7.2,15.0,16.0,55.9,75.0,35.2,50.7,0.1,0.1,722.7,999.9,0.0
28.9,70.9,50.2,871.9,10.0,7.2,17.1,84.0,61.0,0.01,999.9,16,15608412,45.1,63.0,31.1,43.8,870.2,868.7,9.3,9.9,7.2,7.3,15.0,16.1,56.1,75.9,35.4,51.4,0.1,0.1,722.7,999.9,0.0
28.9,75.2,45.7,869.6,10.0,6.7,13.0,87.1,61.0,0.0,999.9,0,15609276,45.3,63.5,31.2,44.1,870.2,869.1,9.3,9.9,7.2,7.2,15.0,15.9,56.3,76.6,35.6,52.0,0.1,0.1,722.7,999.9,0.0
29.0,72.5,42.5,864.8,10.0,7.0,21.0,87.1,57.9,0.0,999.9,16,15610140,45.5,64.3,31.3,44.4,870.2,869.4,9.3,9.9,7.2,7.1,15.0,15.5,56.5,77.4,35.8,52.5,0.1,0.1,722.7,999.9,0.10000000000000142
29.0,58.3,32.1,868.4,10.0,10.3,21.0,66.9,48.9,0.03,999.9,16,15611004,45.8,65.0,31.4,44.5,870.1,869.5,9.3,9.9,7.2,7.1,15.0,15.6,56.7,78.3,35.9,53.0,0.1,0.1,722.7,999.9,0.0
28.9,59.9,32.7,871.8,10.0,8.4,15.9,69.1,48.0,0.0,999.9,0,15611868,45.9,65.4,31.5,44.2,870.1,869.8,9.3,9.9,7.2,7.3,15.1,16.0,56.8,78.8,36.1,53.2,0.1,0.1,722.7,999.9,-0.10000000000000142
28.8,63.4,35.2,873.3,10.0,7.4,13.0,80.1,50.0,0.0,999.9,0,15612732,46.0,65.7,31.5,44.0,870.1,870.1,9.4,9.9,7.3,7.2,15.1,15.8,57.0,79.2,36.2,53.3,0.1,0.1,722.7,999.9,-0.09999999999999787
28.8,71.7,39.3,869.2,10.0,6.4,12.0,84.0,52.0,0.0,999.9,0,15613596,46.2,66.2,31.5,43.8,870.1,870.3,9.4,9.9,7.3,7.2,15.1,15.8,57.2,79.8,36.3,53.5,0.1,0.0,722.7,999.9,0.0
28.8,75.8,42.4,866.1,10.0,7.0,11.1,89.1,59.0,0.0,999.9,0,15614460,46.4,66.6,31.6,43.8,870.1,870.4,9.4,9.9,7.3,7.1,15.1,15.5,57.4,80.2,36.4,53.7,0.1,0.0,728.2,999.9,0.0
28.7,78.8,41.1,866.3,10.0,11.0,21.0,91.0,63.0,0.0,999.9,0,15615324,46.7,67.1,31.7,43.8,870.1,870.5,9.4,9.9,7.3,7.0,15.1,15.1,57.7,80.6,36.6,54.1,0.1,0.0,733.8,999.9,-0.10000000000000142
28.6,82.2,35.1,868.1,10.0,15.5,22.0,93.0,64.0,0.0,999.9,0,15616188,47.0,67.8,31.8,43.8,870.1,870.6,9.4,10.0,7.3,7.1,15.1,15.3,58.0,81.1,36.9,54.6,0.1,0.0,739.3,999.9,-0.09999999999999787
28.7,83.6,35.0,869.6,10.0,13.5,22.0,95.0,70.0,0.0,999.9,0,15617052,47.3,68.8,31.9,43.5,870.0,870.7,9.4,10.0,7.4,7.4,15.2,15.8,58.4,82.1,37.2,55.2,0.1,0.0,744.9,999.9,0.09999999999999787
28.7,79.1,38.9,871.3,10.0,8.2,19.0,95.0,60.1,0.0,999.9,0,15617916,47.6,69.6,32.0,43.1,870.0,870.7,9.4,10.0,7.4,7.7,15.2,16.1,58.7,83.0,37.4,55.9,0.1,0.0,750.4,999.9,0.0
28.6,81.6,50.5,871.4,10.0,11.6,27.0,91.0,78.1,0.03,999.9,0,15618780,47.9,70.2,32.1,43.0,870.0,870.7,9.4,10.0,7.4,7.8,15.2,16.4,59.1,83.7,37.7,56.2,0.1,0.0,756.0,999.9,-0.09999999999999787
28.7,76.6,49.7,871.5,10.0,10.5,26.0,93.0,64.9,0.07,999.9,0,15619644,48.3,70.8,32.4,43.0,870.0,870.7,9.4,10.0,7.4,8.0,15.3,16.6,59.4,84.2,38.1,57.1,0.1,0.0,761.5,999.9,0.09999999999999787
28.7,83.7,43.8,866.9,10.0,9.7,17.1,96.1,64.9,0.0,999.9,0,15620508,48.6,71.2,32.6,43.1,870.0,870.7,9.4,10.0,7.5,8.1,15.4,16.9,59.8,84.7,38.4,57.5,0.1,0.0,767.0,999.9,0.0
28.8,79.3,48.9,864.7,10.0,6.8,13.0,96.1,64.9,0.0,999.9,0,15621372,49.0,71.8,32.8,42.9,869.9,870.7,9.4,10.0,7.5,8.1,15.4,16.7,60.2,85.2,38.7,57.8,0.1,0.0,772.6,999.9,0.10000000000000142
28.7,72.6,50.0,867.6,9.9,7.1,25.1,90.0,60.1,0.0,999.9,18,15622236,49.3,72.2,33.0,43.0,869.8,870.5,9.4,10.0,7.5,8.1,15.5,16.4,60.5,85.8,39.0,58.2,0.1,0.0,778.1,999.9,-0.10000000000000142
28.6,67.2,48.9,873.9,9.9,6.4,28.0,86.0,55.9,0.11,999.9,18,15623100,49.6,72.3,33.2,43.1,869.8,870.4,9.5,10.0,7.6,8.1,15.6,16.8,60.9,86.1,39.2,58.5,0.1,0.0,783.7,999.9,-0.09999999999999787
28.6,76.8,45.5,873.3,10.0,4.6,11.1,93.0,55.9,0.0,999.9,16,15623964,49.8,72.1,33.3,43.1,869.8,870.5,9.5,10.0,7.6,8.1,15.7,17.4,61.2,86.1,39.5,58.4,0.1,0.0,789.2,999.9,0.0
28.5,82.6,39.2,868.6,10.0,11.6,21.0,93.9,63.0,0.09,999.9,0,15624828,50.0,72.2,33.4,43.0,869.9,870.6,9.5,10.0,7.5,8.0,15.6,17.0,61.5,86.4,39.6,58.2,0.1,0.0,794.8,999.9,-0.10000000000000142
28.6,78.3,43.4,866.8,10.0,7.0,22.0,93.9,63.0,0.0,999.9,0,15625692,50.3,72.6,33.5,42.6,869.8,870.8,9.5,10.0,7.6,8.1,15.7,17.0,61.8,86.6,39.8,58.2,0.1,0.0,800.3,999.9,0.10000000000000142
28.5,73.9,47.2,871.1,10.0,6.0,24.1,89.1,60.1,0.0,999.9,0,15626556,50.6,73.4,33.6,42.9,869.7,870.6,9.5,10.0,7.6,7.9,15.8,16.7,62.1,86.9,40.0,58.8,0.1,0.0,805.9,999.9,-0.10000000000000142
28.5,82.0,45.0,873.8,10.0,9.2,17.1,99.0,60.1,0.0,999.9,0,15627420,50.8,73.9,33.7,43.4,869.7,870.2,9.5,10.0,7.6,7.9,15.9,17.2,62.3,87.5,40.2,59.4,0.1,0.0,811.4,999.9,0.0
28.5,86.8,44.5,873.0,10.0,9.5,17.1,100.9,70.0,0.0,999.9,0,15628284,51.1,74.6,33.7,43.8,869.7,870.0,9.6,10.0,7.6,8.0,15.9,17.3,62.7,88.2,40.4,59.9,0.1,0.0,816.9,999.9,0.0
28.5,86.2,46.8,871.5,10.0,10.7,28.0,100.9,73.0,0.0,999.9,0,15629148,51.4,75.2,33.8,43.9,869.7,869.8,9.6,10.0,7.7,8.1,16.0,17.5,63.0,88.9,40.6,60.6,0.1,0.0,816.9,999.9,0.0
28.4,86.3,48.4,870.5,10.0,8.3,14.0,100.0,73.0,0.0,999.9,16,15630012,51.7,75.6,34.0,43.9,869.6,869.7,9.6,10.0,7.7,8.3,16.1,18.2,63.4,89.4,40.9,61.2,0.1,0.0,816.9,999.9,-0.10000000000000142
28.4,82.5,51.5,872.0,10.0,10.4,19.0,99.0,69.1,0.64,999.9,18,15630876,52.0,76.0,34.1,44.0,869.6,869.7,9.6,10.0,7.7,8.4,16.1,18.2,63.8,89.8,41.1,61.7,0.1,0.0,816.9,999.9,0.0
28.4,86.7,50.1,869.8,10.0,5.9,13.0,99.0,69.1,0.07,999.9,0,15631740,52.3,76.3,34.3,44.0,869.6,869.8,9.6,10.0,7.8,8.5,16.2,18.3,64.2,90.1,41.4,61.9,0.1,0.0,816.9,999.9,0.0
28.5,83.8,44.2,867.7,10.0,7.0,13.0,99.0,68.0,0.0,999.9,0,15632604,52.7,76.7,34.4,44.0,869.6,869.8,9.6,10.0,7.8,8.5,16.2,18.5,64.5,90.5,41.7,62.1,0.1,0.0,822.5,999.9,0.10000000000000142
28.4,81.7,50.3,867.5,10.0,6.6,18.1,99.0,68.0,0.0,999.9,0,15633468,52.9,77.0,34.5,43.9,869.5,869.8,9.6,10.0,7.8,8.6,16.2,18.6,64.8,90.9,41.9,62.3,0.1,0.0,828.0,999.9,-0.10000000000000142
28.4,85.9,42.9,867.7,10.0,9.5,17.1,99.0,68.0,0.0,999.9,0,15634332,53.1,77.3,34.6,43.9,869.5,869.7,9.7,10.0,7.8,8.6,16.2,18.7,65.1,91.3,42.1,62.5,0.1,0.0,828.0,999.9,0.0
28.4,89.2,41.6,866.1,10.0,9.5,15.9,99.0,73.9,0.0,999.9,0,15635196,53.4,77.8,34.7,43.7,869.4,869.6,9.7,10.0,7.8,8.7,16.3,18.7,65.4,91.8,42.3,62.8,0.1,0.0,828.0,999.9,0.0
28.4,81.4,48.5,867.6,10.0,4.7,13.0,98.1,66.9,0.0,999.9,0,15636060,53.7,78.3,34.7,43.6,869.4,869.5,9.7,10.0,7.8,8.8,16.3,18.8,65.7,92.2,42.6,63.2,0.1,0.0,828.0,999.9,0.0
28.3,84.2,48.8,869.9,10.0,5.5,11.1,100.0,66.9,0.0,999.9,0,15636924,54.0,78.6,34.8,43.8,869.4,869.6,9.7,10.0,7.8,8.7,16.2,18.6,66.0,92.6,42.8,63.5,0.1,0.0,833.6,999.9,-0.09999999999999787
28.3,87.5,49.2,871.5,10.0,6.3,12.0,102.9,69.1,0.0,999.9,0,15637788,54.3,79.5,35.0,44.3,869.4,869.6,9.7,10.0,7.8,8.5,16.2,18.2,66.3,93.7,43.0,64.1,0.1,0.0,839.1,999.9,0.0
28.3,89.6,45.0,872.4,10.0,8.8,15.9,102.9,73.9,0.0,999.9,0,15638652,54.6,80.4,35.2,44.9,869.3,869.6,9.7,10.0,7.8,8.4,16.2,18.1,66.7,94.8,43.3,64.8,0.1,0.0,844.7,999.9,0.0
28.3,86.8,51.7,874.1,10.0,7.5,14.0,100.9,77.0,0.0,999.9,0,15639516,54.9,81.3,35.3,45.2,869.3,869.6,9.7,10.0,7.8,8.5,16.2,18.2,67.0,95.6,43.6,65.6,0.1,0.0,850.2,999.9,0.0
28.2,84.4,51.5,873.4,10.0,5.0,11.1,95.0,72.0,0.0,999.9,0,15640380,55.2,81.8,35.4,45.6,869.3,869.7,9.7,10.0,7.8,8.5,16.2,18.3,67.3,96.2,43.9,66.4,0.1,0.0,855.7,999.9,-0.10000000000000142
28.1,81.5,52.8,873.8,10.0,6.1,12.0,93.9,72.0,0.0,999.9,16,15641244,55.5,82.0,35.6,45.9,869.2,870.0,9.7,10.0,7.8,8.5,16.3,18.3,67.6,96.4,44.2,66.9,0.1,0.0,861.3,999.9,-0.09999999999999787
28.2,75.3,59.3,875.5,9.8,7.6,27.0,89.1,69.1,0.27,999.9,16,15642108,55.8,82.1,35.7,46.3,869.2,870.2,9.7,10.0,7.8,8.3,16.3,18.0,67.9,96.5,44.4,67.2,0.1,0.0,866.8,999.9,0.09999999999999787
28.1,80.6,49.7,875.1,10.0,6.4,11.1,95.0,69.1,0.01,999.9,0,15642972,56.0,81.9,35.9,47.1,869.2,870.5,9.7,10.0,7.8,8.0,16.3,18.1,68.1,96.3,44.7,67.3,0.1,0.0,866.8,999.9,-0.09999999999999787
28.1,85.7,43.7,871.0,10.0,7.6,11.1,100.9,69.1,0.0,999.9,0,15643836,56.3,81.8,36.1,47.6,869.2,870.7,9.7,10.0,7.8,7.8,16.4,17.8,68.4,96.3,44.9,67.3,0.1,0.0,866.8,999.9,0.0
28.1,88.1,41.6,868.2,10.0,5.9,12.0,100.9,68.0,0.0,999.9,0,15644700,56.6,82.0,36.2,47.8,869.2,870.7,9.7,10.0,7.9,7.8,16.4,17.5,68.8,96.5,45.2,67.6,0.1,0.0,866.8,999.9,0.0
27.9,86.4,45.9,870.4,9.9,12.1,25.1,100.9,68.0,0.0,999.9,16,15645564,56.9,82.2,36.3,47.5,869.2,870.5,9.7,10.0,7.9,7.6,16.4,17.0,69.1,96.8,45.4,67.3,0.1,0.0,866.8,999.9,-0.20000000000000284
28.0,73.8,56.3,874.0,10.0,8.2,17.1,93.0,64.9,0.02,999.9,16,15646428,57.2,82.6,36.4,47.3,869.1,870.5,9.7,10.0,7.9,7.6,16.5,17.0,69.3,97.1,45.6,67.4,0.1,0.0,866.8,999.9,0.10000000000000142
28.0,83.4,50.5,873.3,10.0,3.9,8.9,99.0,64.9,0.0,999.9,0,15647292,57.3,82.2,36.6,47.7,869.2,870.8,9.7,10.0,7.9,7.6,16.5,17.0,69.5,97.0,45.9,67.4,0.1,0.0,866.8,999.9,0.0
27.9,86.1,48.0,872.1,9.9,8.0,24.1,99.0,69.1,0.0,999.9,0,15648156,57.6,82.4,36.7,47.8,869.3,871.0,9.7,10.0,7.9,7.5,16.4,16.8,69.8,97.1,46.0,67.4,0.1,0.0,866.8,999.9,-0.10000000000000142
28.0,83.5,49.4,872.2,10.0,10.2,20.0,98.1,71.1,0.0,999.9,0,15649020,57.8,82.8,36.8,47.7,869.4,871.2,9.7,10.0,7.8,7.5,16.4,16.8,70.1,97.4,46.2,67.7,0.1,0.0,866.8,999.9,0.10000000000000142
27.9,86.6,47.5,872.2,10.0,7.6,15.9,100.0,71.1,0.0,999.9,18,15649884,58.0,83.4,36.9,47.8,869.4,871.1,9.7,10.0,7.8,7.7,16.4,16.5,70.3,97.8,46.4,68.2,0.1,0.0,866.8,999.9,-0.10000000000000142
27.9,89.5,44.5,870.5,10.0,8.1,13.0,102.0,75.0,0.0,999.9,0,15650748,58.3,83.7,37.0,47.8,869.5,871.1,9.7,10.0,7.8,7.8,16.3,16.7,70.6,98.0,46.7,68.7,0.1,0.0,872.4,999.9,0.0
27.9,87.6,45.2,870.0,10.0,8.9,13.0,102.0,77.0,0.0,999.9,16,15651612,58.7,83.9,37.2,48.0,869.5,871.2,9.7,10.0,7.8,7.6,16.4,16.4,71.0,98.3,47.0,69.1,0.1,0.0,877.9,999.9,0.0
27.9,74.2,55.3,871.6,9.7,8.3,13.0,90.0,64.9,0.0,999.9,16,15652476,59.1,84.2,37.4,48.1,869.5,871.3,9.7,10.0,7.8,7.7,16.4,16.1,71.4,98.6,47.3,69.5,0.1,0.0,883.4,999.9,0.0
27.9,70.0,56.1,872.0,9.7,6.4,19.0,89.1,60.1,0.35,999.9,18,15653340,59.4,84.2,37.6,48.3,869.5,871.3,9.7,10.0,7.8,7.8,16.4,15.8,71.7,98.6,47.6,69.7,0.1,0.0,889.0,999.9,0.0
